date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name,latitude,longitude
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Taylor County,TX-441,Texas,TX,West South Central,South,32.2455088,-99.8124935
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Tom Green County,TX-451,Texas,TX,West South Central,South,31.3839017,-100.439656
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Upton County,TX-461,Texas,TX,West South Central,South,31.3384843,-101.9804613
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Walker County,TX-471,Texas,TX,West South Central,South,30.6815394,-95.6457951
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Wharton County,TX-481,Texas,TX,West South Central,South,29.3690932,-96.1526985
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Williamson County,TX-491,Texas,TX,West South Central,South,30.7591685,-97.6982272
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Yoakum County,TX-501,Texas,TX,West South Central,South,33.2114703,-102.8975098
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Camp County,TX-063,Texas,TX,West South Central,South,32.9567043,-94.9974461
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Cherokee County,TX-073,Texas,TX,West South Central,South,31.7981828,-95.1432068
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Coleman County,TX-083,Texas,TX,West South Central,South,31.7320219,-99.456155
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Comanche County,TX-093,Texas,TX,West South Central,South,31.9755461,-98.5721016
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Crane County,TX-103,Texas,TX,West South Central,South,31.4654966,-102.5298028
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Dallas County,TX-113,Texas,TX,West South Central,South,32.8024682,-96.8350999
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Denton County,TX-121,Texas,TX,West South Central,South,33.1418611,-97.179026
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Eastland County,TX-133,Texas,TX,West South Central,South,32.3240465,-98.7481167
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Erath County,TX-143,Texas,TX,West South Central,South,32.1793404,-98.2212979
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Floyd County,TX-153,Texas,TX,West South Central,South,34.0791533,-101.2523792
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Frio County,TX-163,Texas,TX,West South Central,South,28.831355,-99.1013498
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Glasscock County,TX-173,Texas,TX,West South Central,South,31.912308,-101.6157773
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Gregg County,TX-183,Texas,TX,West South Central,South,32.4892547,-94.8520636
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Hamilton County,TX-193,Texas,TX,West South Central,South,31.6368668,-98.2212979
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Harrison County,TX-203,Texas,TX,West South Central,South,32.5539228,-94.315422
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Henderson County,TX-213,Texas,TX,West South Central,South,32.1321367,-95.8142885
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Hopkins County,TX-223,Texas,TX,West South Central,South,33.2282942,-95.4777811
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Jeff Davis County,TX-243,Texas,TX,West South Central,South,30.750805,-104.1930918
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Kleberg County,TX-273,Texas,TX,West South Central,South,27.4308339,-97.6982272
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,McMullen County,TX-311,Texas,TX,West South Central,South,28.3102323,-98.5721016
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Kent County,TX-263,Texas,TX,West South Central,South,33.2438434,-100.7097867
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Mason County,TX-319,Texas,TX,West South Central,South,30.6556091,-99.2785583
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Jones County,TX-253,Texas,TX,West South Central,South,32.7833435,-99.8124935
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Lubbock County,TX-303,Texas,TX,West South Central,South,33.6753624,-101.7979613
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Limestone County,TX-293,Texas,TX,West South Central,South,31.5461078,-96.663812
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Morris County,TX-343,Texas,TX,West South Central,South,33.122847,-94.7691586
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Lampasas County,TX-281,Texas,TX,West South Central,South,31.2737682,-98.2212979
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Mills County,TX-333,Texas,TX,West South Central,South,31.6137467,-98.5721016
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Palo Pinto County,TX-363,Texas,TX,West South Central,South,32.7511956,-98.3104184
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Nolan County,TX-353,Texas,TX,West South Central,South,32.3818737,-100.3497895
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Polk County,TX-373,Texas,TX,West South Central,South,30.7150882,-94.8105955
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Smith County,TX-423,Texas,TX,West South Central,South,32.3352505,-95.3102505
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Waller County,TX-473,Texas,TX,West South Central,South,29.9751629,-96.0255738
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Roberts County,TX-393,Texas,TX,West South Central,South,35.8540979,-100.8903099
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Terrell County,TX-443,Texas,TX,West South Central,South,30.2348611,-102.1632718
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Schleicher County,TX-413,Texas,TX,West South Central,South,30.9234947,-100.5296115
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Sabine County,TX-403,Texas,TX,West South Central,South,31.2974233,-93.8248241
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Travis County,TX-453,Texas,TX,West South Central,South,30.2097015,-97.6982272
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Wilson County,TX-493,Texas,TX,West South Central,South,29.2683783,-98.0465185
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Reagan County,TX-383,Texas,TX,West South Central,South,31.2903569,-101.5248055
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Stonewall County,TX-433,Texas,TX,West South Central,South,33.1114912,-100.1703257
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Wheeler County,TX-483,Texas,TX,West South Central,South,35.3830893,-100.3497895
2005-11-27,2006-05-14,Major Disaster Declaration,Fire,Extreme Wildfire Threat,168.0,Young County,TX-503,Texas,TX,West South Central,South,33.2200087,-98.7481167
2005-11-29,,Fire Management Assistance,Fire,Velma Fire Complex ,,Carter County,OK-019,Oklahoma,OK,West South Central,South,34.1996254,-97.3516558
2005-12-26,2005-12-29,Fire Management Assistance,Fire,Hughes County Fire Complex,3.0,Seminole County,OK-133,Oklahoma,OK,West South Central,South,35.1197519,-96.663812
2005-12-27,,Fire Management Assistance,Fire,Callahan County Fire,,Callahan County,TX-059,Texas,TX,West South Central,South,32.2728116,-99.456155
2005-12-27,,Fire Management Assistance,Fire,Kennedale Fire,,Tarrant County,TX-439,Texas,TX,West South Central,South,32.7732044,-97.3516558
2005-12-27,,Fire Management Assistance,Fire,Achille Fire Complex,,Bryan County,OK-013,Oklahoma,OK,West South Central,South,33.902127,-96.3226072
2005-12-29,,Fire Management Assistance,Fire,Eastern Oklahoma County Fire Complex,,Oklahoma County,OK-109,Oklahoma,OK,West South Central,South,35.6038323,-97.3516558
2006-01-01,,Fire Management Assistance,Fire,Carbon Fire,,Eastland County,TX-133,Texas,TX,West South Central,South,32.3240465,-98.7481167
2006-01-01,,Fire Management Assistance,Fire,Ringgold Fire ,,Montague County,TX-337,Texas,TX,West South Central,South,33.6460993,-97.6982272
2006-01-01,,Fire Management Assistance,Fire,Sapulpa Fire Complex,,Creek County,OK-037,Oklahoma,OK,West South Central,South,35.8362494,-96.3226072
2006-01-01,,Fire Management Assistance,Fire,Guthrie Fire,,Logan County,OK-083,Oklahoma,OK,West South Central,South,35.9404623,-97.5247243
2006-01-01,,Fire Management Assistance,Fire,Prague Fire ,,Okfuskee County,OK-107,Oklahoma,OK,West South Central,South,35.4878871,-96.3226072
2006-01-01,,Fire Management Assistance,Fire,Prague Fire ,,Lincoln County,OK-081,Oklahoma,OK,West South Central,South,35.6342646,-96.8350999
2006-01-01,,Fire Management Assistance,Fire,Depew Fire Complex,,Creek County,OK-037,Oklahoma,OK,West South Central,South,35.8362494,-96.3226072
2006-01-01,,Fire Management Assistance,Fire,63Rd Street Fire,,Oklahoma County,OK-109,Oklahoma,OK,West South Central,South,35.6038323,-97.3516558
2006-01-01,,Fire Management Assistance,Fire,Wainwright Fire Complex,,Muskogee County,OK-101,Oklahoma,OK,West South Central,South,35.7111198,-95.3102505
2006-01-01,,Fire Management Assistance,Fire,Shamrock Fire Complex,,Creek County,OK-037,Oklahoma,OK,West South Central,South,35.8362494,-96.3226072
2006-01-01,,Fire Management Assistance,Fire,Cashion Fire Complex  ,,Kingfisher County,OK-073,Oklahoma,OK,West South Central,South,35.9181468,-97.87216
2006-01-01,,Fire Management Assistance,Fire,Bethel Acres Fire ,,Pottawatomie County,OK-125,Oklahoma,OK,West South Central,South,35.275439,-97.0068393
2006-01-01,2006-01-04,Fire Management Assistance,Fire,Southeast New Mexico Fire Complex,3.0,Eddy County,NM-015,New Mexico,NM,Mountain,West,32.4170622,-104.4723301
2006-01-01,2006-01-04,Fire Management Assistance,Fire,Southeast New Mexico Fire Complex,3.0,Lea County,NM-025,New Mexico,NM,Mountain,West,32.8968816,-103.3587288
2006-01-03,,Fire Management Assistance,Fire,Eufaula Fire,,McIntosh County,OK-091,Oklahoma,OK,West South Central,South,35.3466151,-95.6457951
2006-01-05,,Fire Management Assistance,Fire,Rosewood Fire ,,Bell County,TX-027,Texas,TX,West South Central,South,31.134411,-97.5247243
2006-01-05,,Fire Management Assistance,Fire,Bulverde Fire,,Bexar County,TX-029,Texas,TX,West South Central,South,29.4200763,-98.5721016
2006-01-05,,Fire Management Assistance,Fire,Mill Creek Fire ,,Nacogdoches County,TX-347,Texas,TX,West South Central,South,31.6353071,-94.645035
2006-01-07,,Fire Management Assistance,Fire,Cedar Creek Fire,,Bastrop County,TX-021,Texas,TX,West South Central,South,30.0458708,-97.3516558
2006-01-07,2006-01-16,Fire Management Assistance,Fire,Mauricio Canyon Fire,9.0,Las Animas County,CO-071,Colorado,CO,Mountain,West,37.2994909,-104.1001326
2006-01-07,2006-01-16,Fire Management Assistance,Fire,Mauricio Canyon Fire,9.0,Huerfano County,CO-055,Colorado,CO,Mountain,West,37.6125984,-104.9388853
2006-01-08,,Fire Management Assistance,Fire,Hawkins Fire ,,Wood County,TX-499,Texas,TX,West South Central,South,32.8296216,-95.3520876
2006-01-08,,Fire Management Assistance,Fire,Mcnally Flats Fire,,McIntosh County,OK-091,Oklahoma,OK,West South Central,South,35.3466151,-95.6457951
2006-01-09,,Fire Management Assistance,Fire,Henryetta Fire ,,Okmulgee County,OK-111,Oklahoma,OK,West South Central,South,35.6795873,-95.9832577
2006-01-09,,Fire Management Assistance,Fire,Henryetta Fire ,,McIntosh County,OK-091,Oklahoma,OK,West South Central,South,35.3466151,-95.6457951
2006-01-11,,Fire Management Assistance,Fire,Niederwald Fire ,,Hays County,TX-209,Texas,TX,West South Central,South,30.0537607,-98.0028892
2006-01-12,,Fire Management Assistance,Fire,Ratcliff Fire,,Carter County,OK-019,Oklahoma,OK,West South Central,South,34.1996254,-97.3516558
2006-01-13,,Fire Management Assistance,Fire,Lockhart Fire,,Caldwell County,TX-055,Texas,TX,West South Central,South,29.8849106,-97.6699144
2006-01-14,,Fire Management Assistance,Fire,Caddo Fire,,Stephens County,TX-429,Texas,TX,West South Central,South,32.7399935,-98.8400144
2006-01-15,,Fire Management Assistance,Fire,North Stillwater Fire,,Payne County,OK-119,Oklahoma,OK,West South Central,South,36.1449988,-97.0068393
2006-01-15,,Fire Management Assistance,Fire,North Stillwater Fire,,Noble County,OK-103,Oklahoma,OK,West South Central,South,36.4799034,-97.179026
2006-01-15,,Fire Management Assistance,Fire,Stecker Fire,,Caddo County,OK-015,Oklahoma,OK,West South Central,South,35.10556,-98.3088441
2006-01-15,,Fire Management Assistance,Fire,Sperry Fire,,Tulsa County,OK-143,Oklahoma,OK,West South Central,South,36.1593471,-95.940971
2006-01-15,,Fire Management Assistance,Fire,Sperry Fire,,Osage County,OK-113,Oklahoma,OK,West South Central,South,36.6189367,-96.2375947
2006-01-17,,Fire Management Assistance,Fire,Huntington Brook Fire,,Johnson County,TX-251,Texas,TX,West South Central,South,32.4133566,-97.3516558
2006-01-18,,Fire Management Assistance,Fire,Kiefer Fire,,Creek County,OK-037,Oklahoma,OK,West South Central,South,35.8362494,-96.3226072
2006-01-18,,Fire Management Assistance,Fire,Paoli Fire,,Garvin County,OK-049,Oklahoma,OK,West South Central,South,34.7289063,-97.3516558
2006-01-18,,Fire Management Assistance,Fire,Ryan Fire,,Jefferson County,OK-067,Oklahoma,OK,West South Central,South,34.1672949,-97.87216
2006-01-19,,Fire Management Assistance,Fire,Orchard Fire,,Bastrop County,TX-021,Texas,TX,West South Central,South,30.0458708,-97.3516558
2006-02-05,,Fire Management Assistance,Fire,Venus Fire Complex,,Ellis County,TX-139,Texas,TX,West South Central,South,32.2619765,-96.8350999
2006-02-06,2006-02-16,Fire Management Assistance,Fire,Sierra Fire,10.0,Orange County,CA-059,California,CA,Pacific,West,33.7174708,-117.8311428
2006-02-06,2006-02-16,Fire Management Assistance,Fire,Sierra Fire,10.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2006-03-01,2006-03-07,Fire Management Assistance,Fire,Casa Fire,6.0,Colfax County,NM-007,New Mexico,NM,Mountain,West,36.5799757,-104.4723301
2006-03-30,,Fire Management Assistance,Fire,Obee Fire,,Reno County,KS-155,Kansas,KS,West North Central,Midwest,37.9569553,-98.0465185
2006-04-06,,Fire Management Assistance,Fire,New Castle Fire,,McClain County,OK-087,Oklahoma,OK,West South Central,South,35.0282316,-97.4814163
2006-04-06,,Fire Management Assistance,Fire,Cement Fire,,Caddo County,OK-015,Oklahoma,OK,West South Central,South,35.10556,-98.3088441
2006-04-06,2006-04-15,Fire Management Assistance,Fire,Ponca City Fire ,9.0,Kay County,OK-071,Oklahoma,OK,West South Central,South,36.8234478,-97.179026
2006-04-12,,Fire Management Assistance,Fire,Ojo Feliz Fire,,Mora County,NM-033,New Mexico,NM,Mountain,West,35.9742154,-105.3300508
2006-04-15,,Fire Management Assistance,Fire,Bull Mountain Fire,,Patrick County,VA-141,Virginia,VA,South Atlantic,South,36.6886252,-80.3213106
2006-05-15,2006-06-26,Fire Management Assistance,Fire,Volusia Fire Complex,42.0,Volusia County,FL-127,Florida,FL,South Atlantic,South,29.0279842,-81.0754657
2006-05-26,,Fire Management Assistance,Fire,Lake Olympia Fire,,Fort Bend County,TX-157,Texas,TX,West South Central,South,29.5692614,-95.8142885
2006-06-01,2006-06-07,Fire Management Assistance,Fire,La Barranca Fire,6.0,Yavapai County,AZ-025,Arizona,AZ,Mountain,West,34.6463981,-112.4291464
2006-06-12,2006-06-18,Fire Management Assistance,Fire,Potato Fire,6.0,Navajo County,AZ-017,Arizona,AZ,Mountain,West,35.4019765,-110.1402594
2006-06-14,2006-06-17,Fire Management Assistance,Fire,Woody Fire,3.0,Coconino County,AZ-005,Arizona,AZ,Mountain,West,35.6647545,-111.4752851
2006-06-15,,Fire Management Assistance,Fire,Malpais Fire,,Bernalillo County,NM-001,New Mexico,NM,Mountain,West,35.0177854,-106.6291304
2006-06-18,,Fire Management Assistance,Fire,Rivera Mesa Fire,,Mora County,NM-033,New Mexico,NM,Mountain,West,35.9742154,-105.3300508
2006-06-18,,Fire Management Assistance,Fire,Rivera Mesa Fire,,Colfax County,NM-007,New Mexico,NM,Mountain,West,36.5799757,-104.4723301
2006-06-18,2006-06-28,Fire Management Assistance,Fire,Brins Fire,10.0,Coconino County,AZ-005,Arizona,AZ,Mountain,West,35.6647545,-111.4752851
2006-06-18,2006-07-01,Fire Management Assistance,Fire,Malo Vega Fire,13.0,Costilla County,CO-023,Colorado,CO,Mountain,West,37.2049596,-105.5005483
2006-06-26,2006-06-29,Fire Management Assistance,Fire,Oregon Fire,3.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2006-06-26,2006-06-30,Fire Management Assistance,Fire,Linehan Fire Complex,4.0,Storey County,NV-029,Nevada,NV,Mountain,West,39.4089847,-119.5571677
2006-06-26,2006-06-30,Fire Management Assistance,Fire,Linehan Fire Complex,4.0,Lyon County,NV-019,Nevada,NV,Mountain,West,38.9524739,-119.1390642
2006-06-26,2006-06-30,Fire Management Assistance,Fire,Linehan Fire Complex,4.0,Carson City,NV-510,Nevada,NV,Mountain,West,39.1637984,-119.7674034
2006-06-26,2006-07-04,Fire Management Assistance,Fire,Suzie Fire,8.0,Elko County,NV-007,Nevada,NV,Mountain,West,41.2220182,-115.2837585
2006-06-27,,Fire Management Assistance,Fire,North Trinity Fire,,Denton County,TX-121,Texas,TX,West South Central,South,33.1418611,-97.179026
2006-07-10,2006-07-13,Fire Management Assistance,Fire,Saunders Fire,3.0,Stillwater County,MT-095,Montana,MT,Mountain,West,45.7001096,-109.3922403
2006-07-11,2006-07-25,Fire Management Assistance,Fire,Sawtooth Fire Complex ,14.0,San Bernardino County,CA-071,California,CA,Pacific,West,34.9592083,-116.419389
2006-07-13,2006-07-24,Fire Management Assistance,Fire,Thorn Divide Fire Complex,11.0,Crook County,WY-011,Wyoming,WY,Mountain,West,44.4975617,-104.6915298
2006-07-16,2006-07-31,Fire Management Assistance,Fire,Big Rock Fire ,15.0,Cherry County,NE-031,Nebraska,NE,West North Central,Midwest,42.474114,-101.1617356
2006-07-24,2006-07-29,Fire Management Assistance,Fire,Horse Fire,5.0,San Diego County,CA-073,California,CA,Pacific,West,32.7157305,-117.1610966
2006-07-24,2006-08-04,Fire Management Assistance,Fire,Foster Gulch Fire Complex,11.0,Baker County,OR-001,Oregon,OR,Pacific,West,44.7652304,-117.67692
2006-07-27,2006-08-07,Fire Management Assistance,Fire,East Ridge Fire,11.0,Meade County,SD-093,South Dakota,SD,West North Central,Midwest,44.4415188,-102.6855069
2006-07-27,2006-08-14,Fire Management Assistance,Fire,Black Crater Fire,18.0,Deschutes County,OR-017,Oregon,OR,Pacific,West,43.83251,-121.2616541
2006-07-27,2006-08-20,Fire Management Assistance,Fire,Dawes County Fire Complex,24.0,Dawes County,NE-045,Nebraska,NE,West North Central,Midwest,42.6551733,-103.0817903
2006-07-28,2006-08-25,Fire Management Assistance,Fire,Sioux County Fire Complex,28.0,Sioux County,NE-165,Nebraska,NE,West North Central,Midwest,42.5012873,-103.7289167
2006-07-29,2006-08-02,Fire Management Assistance,Fire,Junction Fire,4.0,Trinity County,CA-105,California,CA,Pacific,West,40.6329485,-123.0622553
2006-08-08,2006-08-11,Fire Management Assistance,Fire,Valley Mill Fire,3.0,Stevens County,WA-065,Washington,WA,Pacific,West,48.4558249,-117.9059909
2006-08-11,2006-08-14,Fire Management Assistance,Fire,Verdi Fire,3.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2006-08-14,2006-08-25,Fire Management Assistance,Fire,Jackson Canyon Fire,11.0,Natrona County,WY-025,Wyoming,WY,Mountain,West,42.8313837,-106.912251
2006-08-16,,Fire Management Assistance,Fire,Purgatory Road Fire,,Comal County,TX-091,Texas,TX,West South Central,South,29.8105572,-98.2212979
2006-08-18,,Fire Management Assistance,Fire,Caddo Ii Fire Complex,,Stephens County,TX-429,Texas,TX,West South Central,South,32.7399935,-98.8400144
2006-08-18,,Fire Management Assistance,Fire,Caddo Ii Fire Complex,,Palo Pinto County,TX-363,Texas,TX,West South Central,South,32.7511956,-98.3104184
2006-08-21,2006-09-12,Fire Management Assistance,Fire,Columbia Fire Complex,22.0,Walla Walla County,WA-071,Washington,WA,Pacific,West,46.2369842,-118.5854769
2006-08-21,2006-09-12,Fire Management Assistance,Fire,Columbia Fire Complex,22.0,Columbia County,WA-013,Washington,WA,Pacific,West,46.2775138,-117.814262
2006-08-22,2006-08-27,Fire Management Assistance,Fire,Emerald Hills Fire,5.0,Yellowstone County,MT-111,Montana,MT,Mountain,West,45.7856577,-108.4343805
2006-08-23,2006-08-30,Fire Management Assistance,Fire,Mudd Fire,7.0,Elko County,NV-007,Nevada,NV,Mountain,West,41.2220182,-115.2837585
2006-08-30,2006-09-15,Fire Management Assistance,Fire,Derby Fire,16.0,Sweet Grass County,MT-097,Montana,MT,Mountain,West,45.7672796,-109.8979907
2006-08-30,2006-09-15,Fire Management Assistance,Fire,Derby Fire,16.0,Stillwater County,MT-095,Montana,MT,Mountain,West,45.7001096,-109.3922403
2006-08-31,2006-09-03,Fire Management Assistance,Fire,Red Apple Fire ,3.0,Garfield County,CO-045,Colorado,CO,Mountain,West,39.6584775,-107.763621
2006-09-01,2006-09-06,Fire Management Assistance,Fire,Ma'Alaea Fire,5.0,Maui County,HI-009,Hawaii,HI,Pacific,West,20.7983626,-156.3319253
2006-09-09,2006-09-16,Fire Management Assistance,Fire,Flick Creek Fire,7.0,Chelan County,WA-007,Washington,WA,Pacific,West,47.9445331,-120.6749068
2006-09-14,,Fire Management Assistance,Fire,Moore Road Fire,,Travis County,TX-453,Texas,TX,West South Central,South,30.2097015,-97.6982272
2006-09-16,2006-09-18,Fire Management Assistance,Fire,Orchard Fire,2.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2006-09-25,2006-09-30,Fire Management Assistance,Fire,Day Fire,5.0,Ventura County,CA-111,California,CA,Pacific,West,34.3704884,-119.1390642
2006-10-15,2007-01-15,Major Disaster Declaration,Earthquake,Earthquake,92.0,Maui County,HI-009,Hawaii,HI,Pacific,West,20.7983626,-156.3319253
2006-10-15,2007-01-15,Major Disaster Declaration,Earthquake,Earthquake,92.0,Hawaii County,HI-001,Hawaii,HI,Pacific,West,19.5429151,-155.6658568
2006-10-15,2007-01-15,Major Disaster Declaration,Earthquake,Earthquake,92.0,Honolulu County,HI-003,Hawaii,HI,Pacific,West,21.3069857,-157.8584319
2006-10-15,2007-01-15,Major Disaster Declaration,Earthquake,Earthquake,92.0,Kauai County,HI-007,Hawaii,HI,Pacific,West,21.9661076,-159.5737912
2006-10-26,2006-10-31,Fire Management Assistance,Fire,Esperanza Fire,5.0,Riverside County,CA-065,California,CA,Pacific,West,33.9532966,-117.3961192
2006-11-11,2006-11-12,Fire Management Assistance,Fire,Pinehaven Fire,1.0,Washoe County,NV-031,Nevada,NV,Mountain,West,40.5608387,-119.6035495
2006-11-15,,Fire Management Assistance,Fire,Rim Rock Fire ,,Hays County,TX-209,Texas,TX,West South Central,South,30.0537607,-98.0028892
2006-12-03,2006-12-06,Fire Management Assistance,Fire,Shekell Fire,3.0,Ventura County,CA-111,California,CA,Pacific,West,34.3704884,-119.1390642
2007-02-23,2007-03-05,Fire Management Assistance,Fire,Belen Fire,10.0,Valencia County,NM-061,New Mexico,NM,Mountain,West,34.6743674,-106.6291304
2007-03-11,2007-03-14,Fire Management Assistance,Fire,241 Fire,3.0,Orange County,CA-059,California,CA,Pacific,West,33.7174708,-117.8311428
2007-03-25,2007-03-28,Fire Management Assistance,Fire,53 Big Pine Fire,3.0,Polk County,FL-105,Florida,FL,South Atlantic,South,27.8617347,-81.6911559
2007-04-16,,Fire Management Assistance,Fire,Sweat Farm Road Fire,,Charlton County,GA-049,Georgia,GA,South Atlantic,South,30.7917361,-82.0842901
2007-04-16,,Fire Management Assistance,Fire,Sweat Farm Road Fire,,Ware County,GA-299,Georgia,GA,South Atlantic,South,31.134411,-82.4752757
2007-04-26,,Fire Management Assistance,Fire,Kneeknocker Swamp Fire,,Brantley County,GA-025,Georgia,GA,South Atlantic,South,31.1510963,-81.9971108
2007-05-01,,Fire Management Assistance,Fire,Deland Fire Complex ,,Lake County,FL-069,Florida,FL,South Atlantic,South,28.702847,-81.7787021
2007-05-01,,Fire Management Assistance,Fire,Deland Fire Complex ,,Flagler County,FL-035,Florida,FL,South Atlantic,South,29.4086072,-81.2518833
2007-05-01,,Fire Management Assistance,Fire,Deland Fire Complex ,,Volusia County,FL-127,Florida,FL,South Atlantic,South,29.0279842,-81.0754657
2007-05-01,,Fire Management Assistance,Fire,Deland Fire Complex ,,Seminole County,FL-117,Florida,FL,South Atlantic,South,28.7131688,-81.2078164
2007-05-04,,Fire Management Assistance,Fire,Roundabout Fire,,Atkinson County,GA-003,Georgia,GA,South Atlantic,South,31.2932161,-82.8640623
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Alachua County,FL-001,Florida,FL,South Atlantic,South,29.6579549,-82.3017728
2007-05-07,,Fire Management Assistance,Fire,Calloosahatchee Fire Complex,,Collier County,FL-021,Florida,FL,South Atlantic,South,26.069985,-81.4278984
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Bradford County,FL-007,Florida,FL,South Atlantic,South,29.9723818,-82.1713632
2007-05-07,,Fire Management Assistance,Fire,Calloosahatchee Fire Complex,,Lee County,FL-071,Florida,FL,South Atlantic,South,26.6630286,-81.9534815
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Baker County,FL-003,Florida,FL,South Atlantic,South,30.3931168,-82.3017728
2007-05-07,,Fire Management Assistance,Fire,Calloosahatchee Fire Complex,,Hendry County,FL-051,Florida,FL,South Atlantic,South,26.6105319,-81.0754657
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Columbia County,FL-023,Florida,FL,South Atlantic,South,30.1812696,-82.605118
2007-05-07,,Fire Management Assistance,Fire,Suwannee Fire Complex,,Clay County,FL-019,Florida,FL,South Atlantic,South,29.9943564,-81.7787021
